"id1","rank_number","char","cls","atr","bg","rarityscore"
4236,3029,"Red Gator","Fighter_v1_c2","None","A2",125.4954972623524
4237,3809,"Cat","Hunter_v1_c2","Tattoo 2","D2",113.82126126691345
4238,3408,"Frog","Fighter_v1_c2","Ice Hands","A2",118.91292935639633
4239,3147,"Red Panda","Medic_v1_c1","Sunglasses","D1",123.01113863561946
4240,4384,"Frog","Farmer_v3_c2","Tattoo 5","E1",107.786029976095
4241,2062,"Red Black Panda","Fighter_v3_c1","Tattoo 3","D2",143.07333364035492
4243,3275,"Goat","Pirate_v2_c1","None","E3",120.96423489800095
4244,3753,"Platypus","Bard_v1_c1","White Eyes","A1",114.37644839902997
4245,2283,"Red Black Panda","Magician_v4_c3","None","E1",137.65615094591226
4246,423,"Tiger","Mercenary_v2_c3","Unicorn","E2",205.14060694217775
4247,2458,"Goat","Peddler_v2_c3","Aura Purple","E3",134.55190481972457
4248,4081,"Owl","Fighter_v1_c2","Tattoo 3","B3",110.97841554227395
4249,1081,"Cat","Peddler_v1_c3","Robotic Hand","A2",166.1710350356523
4250,3894,"Shiba Inu","Farmer_v1_c3","Earring","D2",113.2297123641386
4251,2159,"Red Black Panda","Fighter_v1_c1","Tattoo 3","A1",140.8830955613425
4252,901,"Owl 2","Pirate_v3_c2","None","F2",173.51036788733305
4253,3985,"Frog 2","Bard_v1_c2","Marked Skin","B2",111.99531015373624
4254,1153,"Red Black Panda","Bard_v3_c1","Techno Skin Purple","C3",164.47194445198275
4255,2978,"Owl 2","Pirate_v1_c2","None","E3",126.12131702684728
4256,4342,"Husky","Magician_v1_c2","Earring","A2",108.42471729489124
4257,2704,"Panda","Farmer_v1_c1","Tattoo 2","D2",130.76278535129467
4258,1650,"Frog 2","Mercenary_v2_c2","White Eyes","G1",151.1582497427595
4259,3777,"Frog","Medic_v1_c3","Ice Hands","A2",114.08429637558943
4260,2082,"Goat","Detective_v2_c2","Pipe","A1",142.66449305067243
4262,45,"Black Red Panda","Medic_v3_c3","Beard","D3",306.56192524618865
4263,4355,"Panda","Farmer_v1_c3","None","A2",108.21072316826154
4264,3981,"Dog","Farmer_v3_c2","Mustache","E2",112.01691613735342
4265,2002,"Husky","Mercenary_v2_c3","Fire Eyes","E2",144.4591123900134
4266,4451,"Frog","Hunter_v2_c1","Bandana","E3",106.6109152576815
4267,1357,"Dog","Magician_v3_c2","Horns","B3",158.3953440961912
4268,1546,"Frog 2","Hunter_v3_c2","Tattoo 5","D1",153.63369878038958
4269,4808,"Husky","Farmer_v3_c3","None","A3",92.24910531696202
4270,4594,"Shiba Inu","Peddler_v1_c1","None","B3",99.08823762841337
4271,1073,"Tiger","Fighter_v1_c1","Black Eyes","A2",166.4104881417172
4272,2502,"Black Cat","Peddler_v3_c1","None","A3",133.94266572527084
4273,996,"Panda","Hunter_v3_c2","Tattoo 3","E2",169.2366868515829
4274,2532,"Rabbit","Farmer_v3_c2","Crystal Necklace","F2",133.6095606555076
4275,2318,"Shiba Inu","Bard_v2_c3","Head Tech","E2",136.692729182975
4276,2067,"Stag","Magician_v4_c3","Rock Hands","E1",143.01172296400426
4277,1039,"Frog","Peddler_v2_c2","Electric","B2",167.63819267960898
4278,2967,"Panda","Fighter_v1_c2","Bubble Pipe","A2",126.2421617092998
4280,458,"Owl 2","Detective_v3_c1","Horns 2","A2",201.19745297717478
4281,2372,"Goat","Mercenary_v1_c2","Marked Skin","D3",136.01499285962697
4282,616,"Husky","Knight_v1_c3","None","D2",188.3521021518404
4283,3567,"Owl","Magician_v1_c1","Monocle","D1",116.6204525397851
4284,1269,"Rabbit","Pirate_v2_c2","Black Eyes","E3",161.42745050833864
4286,1879,"Crow","Hunter_v3_c3","Tattoo 1","E2",146.95396507875017
4287,119,"Frog 2","Mercenary_v3_c3","Fire Eyes","A2",258.85243811728895
4288,1274,"Dog","Fighter_v3_c3","Black Eyes","D3",161.08836133434153
4289,1008,"Red Black Panda","Mercenary_v2_c3","Rock Hands","D3",168.9249674222661
4290,2088,"Owl","Fighter_v3_c2","Mohawk","C2",142.45814602668756
4291,2721,"Gator","Bard_v3_c1","White Eyes","A3",130.53444772146722
4292,3081,"Frog","Hunter_v1_c2","Techno Skin Purple","E3",124.459189110776
4293,149,"Frog 2","Bard_v3_c3","Techno Skin Purple","A3",249.69743427093786
4294,4591,"Frog 2","Magician_v1_c1","None","C1",99.62803732777557
4295,3246,"Cat","Bard_v3_c1","Fire Aura","D2",121.38801318507201
4296,754,"Goat","Peddler_v3_c3","Horns 2","E2",180.86997173225686
4297,1590,"Red Black Panda","Pirate_v1_c1","None","A3",152.66643814332895
4298,1475,"Black Red Panda","Hunter_v3_c3","None","C3",155.22064694044832
4299,4481,"Black Red Panda","Medic_v1_c2","None","B1",106.30228453972778
4300,514,"White Tiger","Hunter_v2_c3","Horns","A1",195.90062392539346
4302,2577,"Cat","Detective_v2_c1","None","A2",132.89452375920496
4303,4053,"Crow","Medic_v1_c1","Cigar","A3",111.39685514368205
4304,3266,"Red Panda","Medic_v1_c3","Sunglasses","D3",121.16016265964348
4305,1422,"Red Gator","Bard_v3_c2","Bubble Pipe","B1",156.46359985088498
4306,349,"Black Cat","Knight_v2_c2","Mustache","A3",213.73662560807455
4307,1390,"Frog","Magician_v2_c1","Fire Aura","A1",157.3678749489855
4308,1507,"Frog","Bard_v2_c2","Unicorn","E1",154.37385093781302
4309,1665,"Shiba Inu","Detective_v2_c3","Marked Skin","E1",150.9119354208945
4310,1119,"Stag","Magician_v2_c2","Earring","D2",165.24957633716025
4311,156,"Dog","Bard_v3_c3","Marked Skin","C1",248.78990947812727
4312,1706,"Red Panda","Peddler_v3_c1","Earring","E3",150.2856766165609
4313,3678,"Owl 2","Hunter_v1_c1","Antlers","D1",115.10430284391192
4314,4624,"Black Cat","Farmer_v2_c2","None","E1",97.25503553268504
4315,2147,"Red Black Panda","Hunter_v2_c1","Beard","A1",141.10865003049918
4316,1922,"Owl","Peddler_v2_c3","Fire Aura","C3",145.82271594307986
4317,3891,"Owl","Bard_v1_c2","Ice Hands","A1",113.25595658960036
4318,48,"Frog 2","Pirate_v3_c3","Crystal Necklace","B1",304.18864653243844
4319,4472,"Frog 2","Magician_v1_c1","Tattoo 1","A2",106.35286855539546
4320,2006,"Gator","Farmer_v2_c2","Crystal Necklace","E1",144.30273113266418
4321,1020,"Owl 2","Detective_v3_c3","None","B1",168.15058527863738
4322,4762,"Cat","Magician_v1_c2","None","A3",93.35575682029472
4323,3561,"Owl","Magician_v1_c1","Robotic Hand","B1",116.68946261629192
4324,2630,"Black Cat","Peddler_v2_c2","Tattoo 4","D3",132.19337637675696
4325,4551,"Dog","Bard_v1_c1","Tattoo 1","A1",103.51732858391456
4326,3233,"Crow","Bard_v1_c3","Crystal Necklace","E2",121.61347928435134
4327,2797,"Dog","Mercenary_v3_c1","Earring","A3",129.0181699954353
4328,649,"Black Red Panda","Pirate_v2_c2","Fire Eyes","G1",186.98514517755302
4329,1643,"Crow","Detective_v1_c1","None","G1",151.31858428703055
4330,4615,"Red Panda","Farmer_v1_c3","None","D2",97.76437727838808
4331,2189,"Rabbit","Fighter_v3_c1","Black Eyes","C3",140.11376596810553
4333,4069,"Owl","Bard_v2_c1","Cigar","E1",111.08481927155054
4334,193,"Tiger","Knight_v2_c1","Beard","A2",238.43195898524277
4335,3219,"Shiba Inu","Hunter_v2_c3","Horns","C1",121.79136740401145
4337,4017,"Rabbit","Medic_v1_c1","Horns","A1",111.73768747199092
4338,1478,"Owl","Detective_v2_c3","Aura Aqua","C3",155.049618067566
4339,13,"Red Panda","Medic_v2_c2","None","F1",1676.1879315019423
4340,2832,"Gator","Farmer_v2_c1","Bubble Pipe","B2",128.390250462896
4341,4543,"Frog","Bard_v2_c1","Tattoo 4","E3",103.99902227809203
4342,4305,"Crow","Fighter_v1_c1","Bandana","A1",109.01250344014129
4343,1680,"Red Panda","Magician_v4_c1","Crystal Necklace","B3",150.5830716148524
4344,4831,"Frog","Farmer_v3_c2","None","A3",91.3399982618891
4346,1368,"Black Cat","Pirate_v1_c1","Mutton Chop","D1",157.81127574717345
4347,4376,"Rabbit","Hunter_v1_c2","Earring","E2",107.93160507842407
4348,3765,"Shiba Inu","Bard_v3_c1","Mustache","A3",114.22748577350873
4349,570,"Gold Hart","Peddler_v1_c1","Earring","A3",191.4741617208516
4351,2156,"Gator","Peddler_v1_c2","Techno Skin Blue","A2",140.9037312112643
4352,4578,"Cat","Farmer_v3_c3","None","C3",100.61537114976254
4353,3836,"Frog","Bard_v1_c1","Robotic Hand","B3",113.69187520292112
4354,1028,"Red Black Panda","Magician_v4_c3","Techno Skin Blue","A2",167.8871595496616
4355,1647,"Goat","Magician_v3_c2","Tattoo 1","D1",151.25899687541317
4356,1021,"Stag","Peddler_v2_c3","Marked Skin 2","A2",168.1246639565091
4357,2835,"Red Panda","Bard_v2_c2","Techno Skin Purple","A3",128.30822480364805
4358,4835,"Frog","Hunter_v1_c2","None","A2",91.3252892649705
4360,3658,"Frog 2","Fighter_v3_c2","Cigar","A3",115.36973617800209
4361,1033,"Owl 2","Magician_v3_c2","Techno Skin Purple","A1",167.77079830680992
4362,3506,"Black Cat","Fighter_v3_c1","Mustache","D1",117.2992907220735
4363,1083,"Frog 2","Peddler_v1_c3","Robotic Hand","A2",166.11532129873055
4364,2107,"Rabbit","Pirate_v2_c2","Mustache","D1",142.06515720425958
4365,1435,"Platypus","Hunter_v3_c1","Cigar","A3",156.17800927761394
4366,743,"Rabbit","Detective_v3_c3","Bubble Pipe","D2",182.04995171035773
4367,4408,"Frog","Bard_v2_c1","Bandana","D1",107.40530213813065
4368,322,"White Tiger","Detective_v1_c2","None","A3",216.54530177969264
4369,2666,"Frog","Mercenary_v1_c3","Mustache","A2",131.53450183888896
4370,739,"Frog","Peddler_v3_c3","Techno Skin Blue","B2",182.1594263546098
4371,1826,"Husky","Mercenary_v1_c1","Fire Eyes","B2",147.87791932545153
4373,3347,"Owl","Pirate_v1_c1","None","A1",119.5625608045927
4374,4493,"Husky","Medic_v1_c2","Beard","A1",106.04627054937738
4375,3636,"Frog","Fighter_v3_c2","Marked Skin","A1",115.7098117897284
4376,4279,"Frog 2","Farmer_v2_c1","Tattoo 5","D2",109.44794487298682
4377,4264,"Husky","Farmer_v1_c1","Tattoo 1","D3",109.52186828207655
4378,1304,"Rabbit","Magician_v4_c1","Marked Skin 2","F1",160.16051044307068
4379,1544,"Tiger","Medic_v1_c1","Robotic Hand","C2",153.69357148656565
4380,441,"Black Cat","Knight_v2_c2","None","C3",202.7099228019925
4381,1956,"Frog 2","Pirate_v1_c2","Spiked Body","E3",145.41820850839164
4382,2090,"Frog","Hunter_v1_c3","Mutton Chop","G1",142.44235783579887
4383,939,"Frog 2","Magician_v2_c3","Fire Eyes","C2",171.56967497361697
4384,1044,"Red Black Panda","Detective_v1_c1","None","E2",167.5103731161045
4385,1035,"Black Red Panda","Detective_v1_c1","Earring","B2",167.69417282317303
4386,2451,"Dog","Magician_v4_c3","Mutton Chop","A2",134.6817723442744
4387,831,"Gold Hart","Peddler_v1_c1","None","E2",177.7305316670084
4388,1224,"Dog","Magician_v1_c3","Earring","B2",162.40972487614118
4389,627,"Tiger","Hunter_v3_c1","Cigar","E2",187.59790789286106
4390,801,"Black Cat","Peddler_v1_c1","Fire Skin","A3",178.74402190992362
4391,3502,"Platypus","Mercenary_v2_c1","None","D3",117.33937458951496
4392,1981,"Owl 2","Peddler_v2_c1","Ice Hands","B2",145.07740484957208
4393,2615,"Cat","Farmer_v1_c2","Marked Skin 2","A2",132.42170951597078
4394,1582,"Husky","Fighter_v3_c3","Fire Aura","F1",152.7754615148417
4395,4780,"Goat","Fighter_v1_c3","None","E2",92.7357514164828
4396,1092,"Rabbit","Hunter_v3_c1","Horns 2","D3",165.82686010281031
4397,2263,"Owl 2","Bard_v2_c3","Head Tech","D3",138.04546321610678
4398,3237,"Platypus","Fighter_v1_c2","Horns","B3",121.4804178612167
4399,2247,"Goat","Peddler_v2_c1","Aura Aqua","B3",138.44533945011162
4400,4363,"Husky","Hunter_v2_c3","Mustache","E2",108.15348039270961
4401,1275,"Red Panda","Fighter_v3_c3","Techno Skin Purple","C2",161.06287684606397
4402,3915,"Shiba Inu","Peddler_v1_c2","Bubble Pipe","A1",112.91061864464261
4403,1953,"Stag","Detective_v2_c2","None","B3",145.42430646759362
4404,1031,"Owl","Peddler_v3_c2","Tattoo 4","C2",167.8313472324572
4405,1095,"Gator","Detective_v1_c2","Bubble Pipe","E1",165.7972598373041
4406,2618,"Rabbit","Hunter_v1_c1","Aura Purple","G1",132.35894471347862
4407,3430,"Black Cat","Farmer_v2_c2","Beard","D2",118.55407179722314
4408,2665,"Panda","Peddler_v1_c2","White Eyes","A2",131.54064969763348
4409,1739,"Black Red Panda","Peddler_v2_c2","Mustache","D1",149.47840815306054
4410,366,"Husky","Knight_v1_c3","Ice Hands","A3",211.71873298602762
4411,2464,"Husky","Magician_v4_c1","Aura Purple","E3",134.4401009017126
4412,1076,"Rabbit","Detective_v2_c2","Head Tech","A2",166.26054134947233
4413,2374,"Owl","Farmer_v2_c2","Black Eyes","D1",135.97841557507417
4414,635,"Gator","Hunter_v3_c1","Techno Skin Purple","C1",187.43229285391712
4416,727,"Frog 2","Detective_v3_c1","Pipe","A1",182.66720728034505
4417,1744,"Crow","Detective_v2_c1","Tattoo 5","E3",149.3759787800485
4418,4658,"Owl 2","Farmer_v3_c2","None","E1",95.91080679876089
4419,3727,"Frog","Fighter_v1_c2","Marked Skin","A3",114.66992479126107
4420,3441,"Goat","Bard_v1_c2","Techno Skin Blue","A1",118.30485408767292
4421,1719,"Platypus","Hunter_v1_c3","Electric","A1",149.91547112947455
4422,3650,"Rabbit","Peddler_v1_c2","Aura Aqua","A2",115.45895842404404
4423,4193,"Frog","Bard_v1_c2","Tattoo 5","F3",109.9740121265333
4424,2070,"Frog 2","Pirate_v2_c1","Cigar","E1",142.90140976489909
4425,1078,"Stag","Peddler_v3_c1","Tattoo 2","A1",166.23629897858677
4426,3561,"Owl","Farmer_v1_c2","Cigar","B1",116.68946261629192
4427,4314,"Owl","Bard_v2_c3","Antlers","A2",108.84734450311335
4428,586,"Dog","Detective_v3_c2","Ice Hands","E2",189.68924749659072
4429,3422,"Platypus","Magician_v1_c1","Marked Skin","E1",118.7087905736012
4430,3931,"Platypus","Fighter_v1_c1","Bandana","A3",112.71304167535013
4431,2698,"Red Panda","Mercenary_v1_c1","Tattoo 3","A3",130.8201767362071
4432,1564,"Owl 2","Detective_v1_c1","Bubble Pipe","A3",153.12027957278897
4433,3310,"Panda","Medic_v1_c2","Pipe","A3",120.39275077155244
4434,1024,"Red Black Panda","Bard_v2_c3","Mohawk","D1",168.05033117278197
4435,1570,"Cat","Magician_v3_c2","Bubble Pipe","B2",153.07405105383944
4436,3366,"Black Cat","Bard_v2_c2","Mustache","D3",119.3711394615693
4437,2819,"Husky","Bard_v1_c3","Crystal Necklace","F2",128.7450958078008
4438,4552,"Gator","Medic_v1_c2","None","A2",103.51453269207106
4439,3950,"Husky","Bard_v1_c1","Spiked Body","E1",112.31278634292757
4440,2236,"Owl 2","Fighter_v3_c3","Tattoo 4","D3",138.90178767117615
4441,1322,"Goat","Hunter_v3_c2","White Eyes","E3",159.32766905893916
4442,176,"Platypus","Magician_v4_c2","Beard","E3",242.7429496338103
4444,1398,"Shiba Inu","Detective_v1_c2","Aura Aqua","A1",157.07038847100927
4445,3615,"Shiba Inu","Medic_v1_c2","Aura Purple","B2",115.90145559229813
4446,730,"Crow","Detective_v3_c1","Bandana","A3",182.58919785684873
4447,1323,"Dog","Peddler_v1_c3","Tattoo 1","A1",159.2443833784351
4448,1110,"Tiger","Bard_v2_c3","Head Tech","A3",165.40428616555093
4449,4361,"Frog","Bard_v2_c3","Pipe","A1",108.19245657650829
4450,4831,"Goat","Hunter_v1_c2","None","A3",91.3399982618891
4451,836,"Red Gator","Peddler_v1_c3","None","A3",177.32143814332898
4452,153,"Tiger","Knight_v1_c3","Rock Hands","C3",249.30159572303498
4454,2225,"Red Panda","Pirate_v2_c2","Tattoo 5","E2",139.15682725092685
4455,4672,"Red Panda","Farmer_v3_c3","None","A2",95.57048097040062
4456,3860,"Husky","Farmer_v2_c3","Marked Skin","A2",113.52250090324563
4457,1679,"Crow","Detective_v1_c3","Bubble Pipe","D1",150.5836470134354
4458,3382,"Cat","Bard_v1_c2","Fire Eyes","A2",119.19648518754407
4459,199,"Cat","Magician_v4_c2","Bandana","D1",237.95407682190532
4460,4156,"Crow","Farmer_v3_c1","Bubble Pipe","A2",110.35157539132949
4461,3121,"Crow","Magician_v1_c1","Horns 2","A3",123.42508810353266
4462,3749,"Shiba Inu","Farmer_v2_c1","Beard","A3",114.41554832118226
4463,3929,"Husky","Bard_v2_c1","Robotic Hand","B1",112.71346623705358
4464,4515,"Rabbit","Medic_v1_c2","Bubble Pipe","E1",105.1371852764063
4465,140,"Goat","Mercenary_v3_c3","Bandana","F2",251.65729302153133
4466,3282,"Red Panda","Farmer_v2_c1","Aura Aqua","D2",120.82066501087237
4467,3941,"Panda","Farmer_v3_c3","None","B3",112.42343892204556
4468,4783,"Dog","Hunter_v1_c1","None","E3",92.73100185976793
4469,597,"Frog","Pirate_v3_c2","Sunglasses","A2",189.0174613511963
4470,803,"Crow","Pirate_v3_c2","Bubble Pipe","A2",178.72258379469082
4471,1657,"Husky","Magician_v3_c2","Tattoo 4","D1",151.02746199392024
4472,2323,"Rabbit","Pirate_v2_c3","Bubble Pipe","A2",136.56943014357105
4473,905,"Tiger","Mercenary_v3_c1","White Eyes","D2",173.10153355535783
4474,90,"Rabbit","Bard_v2_c1","Dragon Wings","A2",275.1260083317772
4475,2301,"Stag","Pirate_v2_c3","None","E2",137.34807022138548
4476,3102,"Shiba Inu","Bard_v2_c2","Fire Aura","A2",123.85137743424448
4477,2859,"Husky","Mercenary_v2_c2","Antlers","A1",127.89441667226035
4478,4783,"Cat","Hunter_v1_c1","None","E3",92.73100185976793
4479,1220,"Goat","Peddler_v3_c2","Pipe","E1",162.4620296708447
4480,3544,"Red Panda","Magician_v1_c1","Horns","A1",116.86224378257785
4481,388,"Goat","Knight_v1_c3","Monocle","E3",208.78059465929675
4482,3075,"Black Red Panda","Hunter_v1_c1","Bandana","A1",124.48285859590645
4483,914,"Goat","Bard_v1_c2","Fire Skin","B2",172.71346436194963
4484,4454,"Owl","Hunter_v1_c1","Tattoo 1","A2",106.52114292691176
4485,1325,"Panda","Detective_v2_c2","Tattoo 1","E2",159.2326050023749
4486,1993,"Gator","Pirate_v2_c3","None","F3",144.71312711820173
4487,2171,"Crow","Peddler_v2_c3","Fire Aura","D2",140.59970149676033
4488,64,"Black Cat","Medic_v3_c3","Mustache","D2",293.45224113360763
4489,4195,"Red Panda","Farmer_v1_c1","Tattoo 3","A3",109.9482190642494
4490,1006,"Red Gator","Magician_v4_c1","Cigar","B3",168.94777247628414
4491,4046,"Rabbit","Bard_v3_c2","None","F3",111.44749700174837
4492,4698,"Frog","Bard_v1_c3","None","F3",94.95435988157735
4494,1625,"Frog 2","Pirate_v1_c2","Cigar","F1",151.8875263407721
4495,298,"Tiger","Pirate_v1_c3","Spiked Body","E1",219.41990208800283
4496,2366,"Owl 2","Magician_v3_c2","None","A1",136.098701236892
4497,1823,"Owl 2","Pirate_v2_c1","Cigar","D1",147.88555401104543
4498,1111,"Dog","Detective_v2_c3","Head Tech","E1",165.40334223069175
4499,2858,"Black Cat","Magician_v1_c1","Techno Skin Blue","E1",127.90622162951806
4500,1176,"Red Black Panda","Hunter_v3_c3","None","A1",163.61316515316315
4501,1350,"Shiba Inu","Hunter_v3_c1","Aura Aqua","E3",158.52853301792186
4502,2610,"Frog","Hunter_v1_c2","Marked Skin 2","A3",132.49250869397954
4503,438,"Black Cat","Peddler_v1_c3","Electric","E3",203.01919710273114
4504,4207,"Dog","Magician_v1_c2","Tattoo 1","E2",109.89089318332535
4505,2910,"Crow","Fighter_v1_c2","Mutton Chop","B3",127.15401190758226
4506,3511,"Owl","Fighter_v1_c3","Antlers","F1",117.26189648393039
4507,2485,"Crow","Fighter_v1_c2","Black Eyes","E2",134.10731736531088
4508,4653,"Red Panda","Hunter_v1_c2","None","E2",95.96003214882805
4509,1563,"Gator","Mercenary_v2_c3","Aura Purple","D1",153.14453567380912
4510,3575,"Platypus","Medic_v1_c1","Cigar","E3",116.53343638991629
4511,261,"Cat","Knight_v2_c2","Fire Aura","F1",226.17938350058026
4512,3938,"Rabbit","Farmer_v3_c3","Pipe","B3",112.45798455482168
4513,584,"Crow","Medic_v3_c2","Tattoo 3","C2",189.83748618762766
4514,3725,"Frog 2","Hunter_v1_c2","Robotic Hand","E2",114.6936405931
4515,1450,"Frog 2","Magician_v2_c2","White Eyes","B1",155.89543134135414
4516,236,"Platypus","Bard_v3_c3","None","F1",230.17038138910544
4517,2966,"Rabbit","Farmer_v3_c2","Mutton Chop","B1",126.29186659158067
4518,4281,"Gator","Medic_v1_c1","None","B3",109.44578191721465
4519,1256,"Dog","Detective_v1_c2","Aura Aqua","F3",161.7856685440826
4520,2326,"Platypus","Mercenary_v2_c1","Horns","A3",136.49409941603955
4521,2421,"Red Panda","Hunter_v2_c1","Black Eyes","B2",135.2304029434525
4522,2908,"Dog","Peddler_v2_c1","Tattoo 4","A1",127.16446722976896
4524,95,"Black Cat","Medic_v3_c3","None","E1",272.34126741674305
4525,296,"Frog 2","Magician_v4_c2","None","E1",219.45171667026992
4526,1977,"Red Gator","Medic_v1_c3","Aura Aqua","E2",145.1336141655421
4527,744,"Frog 2","Pirate_v2_c3","Feathered Wings","E1",181.94778985539682
4528,4459,"Goat","Magician_v1_c1","Tattoo 1","A1",106.46833070238243
4529,1294,"Owl 2","Detective_v2_c2","Aura Aqua","F2",160.59583495112432
4530,2559,"Goat","Magician_v4_c1","Spiked Body","A1",133.093760272812
4531,136,"Red Panda","Mercenary_v3_c3","Aura Purple","A3",252.13287965188871
4532,3855,"Shiba Inu","Magician_v1_c2","Earring","E3",113.54855659844965
4533,4597,"Platypus","Bard_v2_c2","None","E3",98.49233806652896
4534,2495,"Stag","Fighter_v3_c3","None","A1",134.00754080865215
4535,357,"White Tiger","Bard_v2_c2","Tattoo 1","G1",213.03096462361168
4536,1291,"Red Black Panda","Bard_v3_c2","Aura Aqua","E1",160.71243867839655
4537,508,"Stag","Mercenary_v3_c2","Fire Eyes","B3",196.4078894304266
